sep=,
DeviceTag:,RF-2,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Euler),,,,,,,,,,,,,,,,,
StartTime:,2024-12-09 11:37:39.629 +0100,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
20, 599702592, 3.0650346279144287, -18.401247024536133, 103.1200942993164, 0.03062844, -0.18645877, -0.044779778, 0
21, 599719259, 2.9037652015686035, -18.691450119018555, 102.16940307617188, 0.004316945, -0.14525203, -0.10515785, 0
22, 599735926, 2.759568214416504, -18.89204216003418, 101.19440460205078, 0.12600176, -0.06901557, -0.12691116, 0
23, 599752593, 2.653766632080078, -19.03864097595215, 100.19526672363281, 0.20888247, 0.04088306, -0.39447594, 0
24, 599769260, 2.5855982303619385, -19.15389633178711, 99.17562103271484, 0.14350054, -0.0089953765, -0.3446951, 0
25, 599785927, 2.534421682357788, -19.194059371948242, 98.12970733642578, 0.012190748, 0.017761415, -0.23421288, 0
26, 599802594, 2.5002567768096924, -19.1254825592041, 97.07418060302734, -0.103003405, 0.16079995, -0.15345478, 0
27, 599819261, 2.47330379486084, -18.949052810668945, 96.02118682861328, -0.042339765, 0.1531813, -0.2058754, 0
28, 599835928, 2.4621496200561523, -18.687509536743164, 94.9737319946289, -0.016086465, 0.15275168, -0.25620174, 0
29, 599852595, 2.466139316558838, -18.355300903320312, 93.93580627441406, -0.0065680793, 0.18892111, -0.29628658, 0
30, 599869262, 2.489438533782959, -18.00617790222168, 92.90856170654297, 0.113428645, 0.054711055, -0.3237095, 0
31, 599885929, 2.527355194091797, -17.710111618041992, 91.88549041748047, 0.19363265, -0.019069763, -0.3632717, 0
32, 599902596, 2.5820069313049316, -17.493749618530273, 90.87394714355469, 0.15373674, -0.067336634, -0.42681217, 0
33, 599919263, 2.659730911254883, -17.314271926879883, 89.86788177490234, -0.02715033, 0.03095484, -0.3574152, 0
34, 599935930, 2.7506396770477295, -17.143497467041016, 88.865478515625, -0.13106614, 0.02195945, -0.37012005, 0
35, 599952597, 2.8391830921173096, -16.991361618041992, 87.87413787841797, -0.103397414, -0.008119136, -0.33463955, 0
36, 599969264, 2.9256467819213867, -16.892892837524414, 86.9132080078125, -0.09383477, -0.032771245, -0.33586502, 0
37, 599985931, 3.012784957885742, -16.82756996154785, 85.97516632080078, -0.15002608, 0.024094306, -0.34533978, 0
38, 600002598, 3.1198625564575195, -16.763580322265625, 85.049560546875, -0.18389894, 0.15852483, -0.33816147, 0
39, 600019265, 3.2470595836639404, -16.690414428710938, 84.14361572265625, -0.22125486, 0.112985045, -0.31496334, 0
40, 600035932, 3.3921279907226562, -16.58319091796875, 83.24766540527344, -0.33831394, 0.16172314, -0.3272009, 0
41, 600052599, 3.5520689487457275, -16.424474716186523, 82.35111999511719, -0.36163828, 0.2277319, -0.32582092, 0
42, 600069266, 3.732133626937866, -16.24574851989746, 81.4709243774414, -0.19633815, 0.17197509, -0.35650826, 0
43, 600085933, 3.9350149631500244, -16.11800765991211, 80.59937286376953, -0.010366982, 0.035022356, -0.3809185, 0
44, 600102600, 4.159984588623047, -16.063003540039062, 79.74523162841797, 0.07960898, 0.011132929, -0.36757946, 0
45, 600119267, 4.396334648132324, -16.105667114257812, 78.92594146728516, 0.06464838, -0.040680476, -0.278574, 0
46, 600135934, 4.634207248687744, -16.20766258239746, 78.12550354003906, -0.110789, -0.051758114, -0.09970951, 0
47, 600152601, 4.865406513214111, -16.305139541625977, 77.34361267089844, -0.22921209, 0.12131702, -0.061271667, 0
48, 600169268, 5.082481861114502, -16.332536697387695, 76.57275390625, -0.23407759, 0.09328936, -0.0016384125, 0
49, 600185935, 5.277589321136475, -16.29471778869629, 75.8340072631836, -0.18570483, 0.18261679, 0.06389046, 0
50, 600202602, 5.439902305603027, -16.240312576293945, 75.13175201416016, -0.094948255, 0.037125725, 0.20163536, 0
51, 600219269, 5.560783386230469, -16.244850158691406, 74.4662094116211, -0.05299013, -0.16390893, 0.26130867, 0
52, 600235936, 5.6177659034729, -16.32567024230957, 73.8392105102539, -0.13233395, -0.082013495, 0.3054819, 0
53, 600252603, 5.622993469238281, -16.383337020874023, 73.23816680908203, -0.24021083, 0.22935385, 0.24237919, 0
54, 600269270, 5.604516506195068, -16.338394165039062, 72.65666198730469, -0.14353421, 0.3038709, 0.25648308, 0
55, 600285937, 5.581758499145508, -16.179035186767578, 72.08358764648438, -0.1335728, 0.22811437, 0.20425987, 0
56, 600302604, 5.5548014640808105, -15.913022994995117, 71.50365447998047, -0.10666677, 0.097972766, 0.15246391, 0
57, 600319271, 5.524417877197266, -15.60367488861084, 70.90296173095703, 0.10190351, -0.14877813, 0.11779499, 0
58, 600335938, 5.486448764801025, -15.373881340026855, 70.30083465576172, 0.35795292, -0.27825758, 0.020871162, 0
59, 600352605, 5.45143985748291, -15.318441390991211, 69.71302795410156, 0.49076226, -0.4051193, -0.13785648, 0
60, 600369272, 5.418279647827148, -15.403841972351074, 69.11225891113281, 0.2885336, -0.28867665, -0.14617729, 0
61, 600385939, 5.392109394073486, -15.48885440826416, 68.48091888427734, 0.11907083, -0.14350273, -0.14177704, 0
62, 600402606, 5.387265205383301, -15.529423713684082, 67.80007934570312, 0.16731387, -0.20375028, -0.22418118, 0
63, 600419273, 5.404641151428223, -15.548596382141113, 67.0689468383789, 0.16508685, -0.41791826, -0.19272804, 0
64, 600435940, 5.435085773468018, -15.559167861938477, 66.29606628417969, 0.20125383, -0.38321626, -0.2345686, 0
65, 600452607, 5.479763984680176, -15.578341484069824, 65.493896484375, 0.27088234, -0.352221, -0.32406807, 0
66, 600469274, 5.548877716064453, -15.59450912475586, 64.65188598632812, 0.24602906, -0.43683693, -0.2834282, 0
67, 600485941, 5.6273274421691895, -15.599849700927734, 63.78106689453125, 0.118389145, -0.34285858, -0.27061653, 0
68, 600502608, 5.720191478729248, -15.584983825683594, 62.86448669433594, 0.04821229, -0.38662565, -0.2471199, 0
69, 600519275, 5.819435119628906, -15.56550121307373, 61.9185905456543, 0.15245411, -0.26134884, -0.35655594, 0
70, 600535942, 5.941562175750732, -15.562920570373535, 60.94029235839844, 0.26121193, -0.27200395, -0.48765755, 0
71, 600552609, 6.063287258148193, -15.604660034179688, 59.949302673339844, 0.31039932, -0.37289226, -0.41359138, 0
72, 600569276, 6.177046775817871, -15.702542304992676, 58.95753860473633, 0.296125, -0.15308754, -0.28090286, 0
73, 600585943, 6.298093795776367, -15.79846477508545, 57.96535873413086, 0.2147717, -0.013231184, -0.25571632, 0
74, 600602610, 6.411498069763184, -15.880985260009766, 56.9857177734375, 0.0019080323, -0.06768833, -0.25065613, 0
75, 600619277, 6.515072345733643, -15.896505355834961, 55.967613220214844, 0.09227561, -0.105403624, -0.3002844, 0
76, 600635944, 6.634437084197998, -15.85786247253418, 54.9493522644043, 0.12360588, 0.20119809, -0.2392788, 0
77, 600652611, 6.767760276794434, -15.756336212158203, 53.92794418334961, 0.039580967, -6.776913E-4, -0.26413918, 0
78, 600669278, 6.923458099365234, -15.597501754760742, 52.876792907714844, -0.093822606, -0.082164645, -0.27284813, 0
79, 600685945, 7.0876970291137695, -15.406352043151855, 51.80617904663086, -0.122941874, -0.017651768, -0.16207886, 0
80, 600702612, 7.255948066711426, -15.24377155303955, 50.72465133666992, 0.050564993, -0.10257518, -0.28321457, 0
81, 600719279, 7.449154853820801, -15.171109199523926, 49.64910125732422, 0.1958107, -0.06657054, -0.33608246, 0
82, 600735946, 7.657066345214844, -15.167118072509766, 48.60014724731445, 0.10653166, 0.19961423, -0.28544903, 0
83, 600752613, 7.873779773712158, -15.159485816955566, 47.57282257080078, -0.07445829, 0.39862123, -0.12956238, 0
84, 600769280, 8.096816062927246, -15.122836112976074, 46.57255554199219, -0.20461835, 0.41763446, -0.14297867, 0
85, 600785947, 8.303664207458496, -15.091511726379395, 45.57649612426758, -0.21638392, 0.1416182, -0.2076397, 0
86, 600802614, 8.501839637756348, -15.071874618530273, 44.58997344970703, -0.07713048, 0.19196902, -0.088994026, 0
87, 600819281, 8.67893123626709, -15.05384635925293, 43.633201599121094, -0.08145776, 0.23168565, 0.19244003, 0
88, 600835948, 8.828497886657715, -15.012726783752441, 42.70513153076172, -0.18312117, 0.20592634, 0.28984356, 0
89, 600852615, 8.951958656311035, -14.951116561889648, 41.80513000488281, -0.20899732, 0.29086053, 0.12975979, 0
90, 600869282, 9.050086975097656, -14.845629692077637, 40.92912292480469, -0.17704849, 0.48273546, -0.014716148, 0
91, 600885949, 9.126033782958984, -14.694897651672363, 40.09459686279297, -0.021261921, 0.5970348, -0.10052776, 0
92, 600902616, 9.2037353515625, -14.534335136413574, 39.28044509887695, 0.023232264, 0.27226347, -0.09953308, 0
93, 600919283, 9.270929336547852, -14.410917282104492, 38.4862174987793, 0.046506803, 0.012364513, -0.06474209, 0
94, 600935950, 9.329440116882324, -14.321019172668457, 37.715328216552734, 0.11570872, 0.19681388, 0.06885338, 0
95, 600952617, 9.390222549438477, -14.227645874023438, 36.96570587158203, 0.20762265, 0.3854354, 0.114956856, 0
96, 600969284, 9.446823120117188, -14.14705753326416, 36.248313903808594, 0.2792641, 0.3680997, -0.024427414, 0
97, 600985951, 9.502535820007324, -14.114173889160156, 35.57738494873047, 0.24315944, 0.38805404, -0.04190731, 0
98, 601002618, 9.542337417602539, -14.100271224975586, 34.94049072265625, 0.1543521, 0.56843746, -0.013655663, 0
99, 601019285, 9.584157943725586, -14.067502975463867, 34.34526443481445, 0.28681123, 0.7366031, 0.015708923, 0
100, 601035952, 9.624862670898438, -14.016337394714355, 33.80809783935547, 0.30244365, 0.6493042, -0.092906, 0
101, 601052619, 9.659456253051758, -13.959336280822754, 33.31151580810547, 0.17297605, 0.617567, -0.23910522, 0
102, 601069286, 9.702590942382812, -13.85843276977539, 32.84515380859375, 0.25517088, 0.76512706, -0.34035015, 0
103, 601085953, 9.749188423156738, -13.717255592346191, 32.4085693359375, 0.2273254, 0.5740001, -0.32026863, 0
104, 601102620, 9.803750991821289, -13.605083465576172, 31.999927520751953, 0.16932766, 0.21098198, -0.28756714, 0
105, 601119287, 9.860079765319824, -13.539491653442383, 31.600276947021484, 0.101865195, 0.17082615, -0.29670143, 0
106, 601135954, 9.919200897216797, -13.468753814697266, 31.206151962280273, 0.17665422, 0.23290855, -0.1529026, 0
107, 601152621, 9.96849250793457, -13.389272689819336, 30.815006256103516, 0.07757117, -0.13220249, -0.08843899, 0
108, 601169288, 9.99877643585205, -13.33689022064209, 30.417766571044922, 0.063208, -0.24827863, -0.13476658, 0
109, 601185955, 10.007861137390137, -13.29785442352295, 30.005109786987305, 0.11709127, -0.3485918, -0.17182541, 0
110, 601202622, 9.992270469665527, -13.279590606689453, 29.549301147460938, 0.1276665, -0.56392264, -0.07814121, 0
111, 601219289, 9.971358299255371, -13.268043518066406, 29.062007904052734, 0.13461015, -0.5569405, 0.005311966, 0
112, 601235956, 9.928187370300293, -13.213517189025879, 28.56098175048828, 0.22016129, -0.374408, 0.043506622, 0
113, 601252623, 9.90230655670166, -13.161552429199219, 28.027578353881836, 0.2773711, -0.42407572, -0.06307316, 0
114, 601269290, 9.876370429992676, -13.16230297088623, 27.47707748413086, 0.2909664, -0.28624523, -0.14333248, 0
