sep=,
DeviceTag:,LF-3
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2024-12-10_14:33:40_192 CET
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
139,299246062,-3.242092,-40.617554,46.614647,-0.498977,-0.389232,-0.697199,0
140,299262729,-3.429004,-40.699345,46.596176,-0.165599,-0.274299,-0.463136,0
141,299279396,-3.607311,-40.704914,46.568737,0.315384,-0.512418,-0.607084,0
142,299296063,-3.543291,-40.729294,46.553993,0.008264,-0.618051,-0.585353,0
143,299312730,-3.467687,-40.786686,46.562267,-0.068369,-0.321700,-0.540646,0
144,299329397,-3.532723,-40.843777,46.585796,-0.010525,-0.297565,-0.512463,0
145,299346064,-3.570533,-40.890903,46.613281,0.039113,-0.303467,-0.410419,0
146,299362731,-3.608645,-40.963875,46.626495,0.104131,-0.267050,-0.451260,0
147,299379398,-3.663974,-41.008877,46.619217,0.042643,-0.379038,-0.538682,0
148,299396065,-3.692214,-41.119095,46.603371,0.009413,-0.488259,-0.528007,0
149,299412732,-3.665131,-41.222424,46.564560,0.071072,-0.338264,-0.524055,0
150,299429399,-3.646460,-41.354790,46.511078,0.087786,-0.216056,-0.467882,0
151,299446066,-3.711482,-41.465340,46.433041,0.302198,-0.174892,-0.394984,0
152,299462733,-3.713248,-41.533237,46.336960,0.267503,-0.234873,-0.455174,0
153,299479400,-3.673212,-41.606632,46.228481,0.037740,-0.189739,-0.509277,0
154,299496067,-3.742867,-41.712517,46.111610,0.133633,-0.112456,-0.432905,0
155,299512734,-3.819729,-41.788296,45.982128,0.238319,-0.144858,-0.422515,0
156,299529401,-3.851896,-41.872765,45.852154,0.298378,-0.201023,-0.416995,0
157,299546068,-3.938568,-41.938648,45.728050,0.364152,-0.278155,-0.325468,0
158,299562735,-3.999067,-41.987732,45.611607,0.404190,-0.278723,-0.270155,0
159,299579402,-3.990445,-42.005543,45.498638,0.330915,-0.309187,-0.435351,0
160,299596069,-4.009401,-42.027176,45.402237,0.216932,-0.378061,-0.374866,0
161,299612736,-4.053706,-42.054771,45.321201,0.343923,-0.420294,-0.419518,0
162,299629403,-4.067851,-42.068710,45.239456,0.334235,-0.459626,-0.502868,0
163,299646070,-4.011692,-42.083393,45.175499,0.161850,-0.447917,-0.496284,0
164,299662737,-3.948748,-42.111172,45.124287,-0.050368,-0.303734,-0.380469,0
165,299679404,-3.995457,-42.153477,45.061394,-0.002770,-0.293093,-0.378157,0
166,299696071,-4.048206,-42.187447,44.984760,0.137683,-0.363609,-0.362144,0
167,299712738,-4.035178,-42.214176,44.903030,0.137920,-0.400463,-0.458523,0
168,299729405,-4.024328,-42.244606,44.833157,0.121117,-0.401103,-0.537341,0
169,299746072,-4.046468,-42.281097,44.786285,0.201612,-0.370134,-0.409549,0
170,299762739,-4.030115,-42.297447,44.768723,0.244356,-0.402292,-0.421633,0
171,299779406,-3.998840,-42.326199,44.780235,-0.125451,-0.370208,-0.452285,0
172,299796073,-4.136495,-42.393299,44.827530,0.102656,-0.266109,-0.383870,0
173,299812740,-4.267166,-42.406765,44.898464,0.243352,-0.524354,-0.489692,0
174,299829407,-4.285265,-42.440399,44.994556,0.098105,-0.443550,-0.474571,0
175,299846074,-4.349419,-42.458790,45.093346,-0.100619,-0.353872,-0.525214,0
176,299862741,-4.522677,-42.545155,45.165417,0.088390,-0.461454,-0.411604,0
177,299879408,-4.535156,-42.603714,45.176514,0.443065,-0.240285,-0.386702,0
178,299896075,-4.501139,-42.638405,45.140251,0.036411,-0.220394,-0.329290,0
179,299912742,-4.581245,-42.697407,45.096943,0.195290,-0.305958,-0.473582,0
180,299929409,-4.560425,-42.746185,45.053890,0.322302,-0.315226,-0.511971,0
181,299946076,-4.547736,-42.813000,45.026096,0.082237,-0.335734,-0.451196,0
182,299962743,-4.590533,-42.887012,45.020523,0.163375,-0.288594,-0.489238,0
183,299979410,-4.620631,-42.957954,45.046947,0.129563,-0.309220,-0.397302,0
184,299996077,-4.715082,-43.030464,45.096684,0.268295,-0.430849,-0.388326,0
185,300012744,-4.760822,-43.089127,45.157310,0.356384,-0.569197,-0.418234,0
186,300029411,-4.689653,-43.145054,45.214699,0.317400,-0.447094,-0.572225,0
187,300046078,-4.671460,-43.208942,45.252102,0.017128,-0.386354,-0.442637,0
188,300062745,-4.745066,-43.295898,45.271915,0.171930,-0.361515,-0.440063,0
189,300079412,-4.748376,-43.372593,45.282196,0.217222,-0.481825,-0.381501,0
190,300096079,-4.706405,-43.449837,45.286137,0.237280,-0.324169,-0.305233,0
191,300112746,-4.683675,-43.517200,45.280224,0.215385,-0.233813,-0.363647,0
192,300129413,-4.678415,-43.563728,45.265350,0.213689,-0.245601,-0.456875,0
193,300146080,-4.681101,-43.622395,45.258327,0.178040,-0.321101,-0.426711,0
194,300162747,-4.679163,-43.669479,45.260777,0.260185,-0.285745,-0.454897,0
195,300179414,-4.662785,-43.701809,45.250843,0.065106,-0.317879,-0.519399,0
196,300196081,-4.708047,-43.774570,45.232155,0.039070,-0.399562,-0.381961,0
197,300212748,-4.741986,-43.849487,45.199295,0.355631,-0.369969,-0.345626,0
198,300229415,-4.660420,-43.879028,45.166382,0.307724,-0.278742,-0.327491,0
199,300246082,-4.613044,-43.904503,45.140121,0.157018,-0.288061,-0.476611,0
200,300262749,-4.599213,-43.950359,45.121658,0.207861,-0.330388,-0.604910,0
201,300279416,-4.529410,-43.995289,45.105499,0.230421,-0.096171,-0.323791,0
202,300296083,-4.532114,-44.040024,45.084877,0.260047,-0.024979,-0.297186,0
203,300312750,-4.575076,-44.061150,45.069481,0.359848,-0.170029,-0.316245,0
204,300329417,-4.530586,-44.072174,45.056347,0.203623,-0.282595,-0.489604,0
205,300346084,-4.504210,-44.102112,45.036812,-0.039116,-0.262690,-0.363704,0
206,300362751,-4.565451,-44.139290,45.008064,0.158478,-0.330427,-0.473824,0
207,300379418,-4.560464,-44.161339,44.983501,0.182326,-0.430444,-0.530701,0
208,300396085,-4.533403,-44.194653,44.977829,0.152113,-0.367515,-0.466201,0
209,300412752,-4.547629,-44.196640,44.972496,0.285405,-0.306603,-0.409378,0
210,300429419,-4.481554,-44.178745,44.950039,0.169886,-0.340344,-0.481402,0
211,300446086,-4.409808,-44.198792,44.923862,0.135156,-0.169992,-0.404850,0
212,300462753,-4.394474,-44.198956,44.881527,0.136298,-0.192803,-0.311500,0
213,300479420,-4.385720,-44.221825,44.840561,0.095800,-0.352353,-0.400792,0
214,300496087,-4.350562,-44.258099,44.803467,0.144427,-0.354550,-0.467972,0
215,300512754,-4.333089,-44.304691,44.783100,0.163034,-0.303138,-0.461277,0
216,300529421,-4.315419,-44.346516,44.767887,0.190162,-0.285130,-0.447919,0
217,300546088,-4.261382,-44.384338,44.749657,0.041799,-0.246622,-0.458277,0
218,300562755,-4.237609,-44.426914,44.738262,-0.074732,-0.175031,-0.480118,0
219,300579422,-4.254043,-44.473717,44.735828,-0.024475,-0.138999,-0.371733,0
220,300596089,-4.311808,-44.531052,44.751694,-0.084955,-0.290860,-0.374027,0
221,300612756,-4.400756,-44.610115,44.784649,-0.009549,-0.277872,-0.428636,0
222,300629423,-4.494886,-44.735126,44.829662,0.228439,-0.211477,-0.378780,0
223,300646090,-4.599368,-44.810329,44.863922,0.376359,-0.237509,-0.354586,0
224,300662757,-4.641176,-44.884529,44.901539,0.431998,-0.326776,-0.527191,0
225,300679424,-4.685589,-44.984798,44.960724,0.370532,-0.435401,-0.567731,0
226,300696091,-4.751479,-45.095573,45.054176,0.217974,-0.520042,-0.476929,0
227,300712758,-4.712579,-45.209106,45.182732,-0.021175,-0.326124,-0.476780,0
228,300729425,-4.782054,-45.328232,45.310684,-0.129654,-0.247008,-0.422340,0
229,300746092,-4.931740,-45.435894,45.401852,-0.069661,-0.456635,-0.448372,0
230,300762759,-4.955659,-45.581051,45.463120,-0.021721,-0.336096,-0.403631,0
231,300779426,-5.050361,-45.693081,45.487251,0.128166,-0.191401,-0.359164,0
232,300796093,-5.158044,-45.769543,45.465511,0.293840,-0.369313,-0.460961,0
233,300812760,-5.122602,-45.845085,45.414993,0.297587,-0.312156,-0.466365,0
234,300829427,-5.069346,-45.924934,45.345203,0.162880,-0.174586,-0.444199,0
235,300846094,-5.120687,-46.011726,45.267353,0.316714,-0.259243,-0.398015,0
236,300862761,-5.111988,-46.072159,45.175377,0.471623,-0.335450,-0.341711,0
237,300879428,-4.953195,-46.137955,45.083862,0.214890,-0.265030,-0.409657,0
238,300896095,-4.948032,-46.243053,45.000591,0.135055,-0.201588,-0.335043,0
239,300912762,-5.009627,-46.338718,44.943233,0.323319,-0.366484,-0.383877,0
240,300929429,-4.973553,-46.455585,44.938255,0.378356,-0.302196,-0.322937,0
241,300946096,-4.977042,-46.553032,44.983841,0.399346,-0.163328,-0.348487,0
242,300962763,-5.040899,-46.635258,45.059967,0.400573,-0.279248,-0.391641,0
243,300979430,-5.040358,-46.708134,45.144444,0.501772,-0.248591,-0.393145,0
